Major Group Code,Major Group Title,Major Group Description,Sub-Major Group Code,Sub-Major Group Title,Sub-Major Group Description,Minor Group Code,Minor Group Title,Minor Group Description,Unit Group Code,Unit Group Title,Unit Group Description,Occupation Code,Occupation Title
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214206,inginer constructor instalaţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214207,proiectant inginer instalaţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214208,proiectant inginer construcţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214209,consilier inginer construcţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214210,expert inginer construcţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214211,inspector de specialitate inginer construcţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214212,referent de specialitate inginer construcţii
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214213,conducător de lucrări civile
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214214,diriginte şantier (studii superioare)
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214215,"cercetător în construcţii civile, industriale şi agricole"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214216,"inginer de cercetare în construcţii civile, industriale şi agricole"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214217,"asistent de cercetare în construcţii civile, industriale şi agricole"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214218,"cercetător în construcţii de căi ferate, drumuri şi poduri"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214219,"inginer de cercetare în construcţii de căi ferate, drumuri şi poduri"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214220,"asistent de cercetare în construcţii de căi ferate, drumuri şi poduri"
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214221,cercetător în construcţii hidrotehnice
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214222,inginer de cercetare în construcţii hidrotehnice
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214223,asistent de cercetare în construcţii hidrotehnice
2,Specialişti în diverse domenii de activitate,"Specialiştii  cu  ocupaţii  intelectuale  şi  ştiinţifice  dezvoltă  stocul  existent  de cunoştinţe,  predau  în  mod  sistematic  şi  aplică  teorii  şi  concepte  ştiinţifice  sau artistice ori se angajează în orice combinaţie a acestor activităţi.",21,Specialişti în domeniul ştiinţei şi ingineriei,"Specialiştii în domeniul ştiinţei şi ingineriei efectuează cercetări, îmbunătăţesc sau dezvoltă  concepte,  teorii  şi  metode  operaţionale  ori  aplică  cunoştinţe  ştiinţifice referitoare la domenii precum fizică, astronomie, meteorologie, chimie, geofizică, geologie, matematică, statistică, informatică, arhitectură, inginerie şi tehnologie.",214,Ingineri (exclusiv în electrotehnologie),"Inginerii (exclusiv electrotehnologia) proiectează, planifică şi organizează testarea, construcţia,  instalarea  şi întreţinerea  structurilor,  maşinilor  şi  a  componentelor acestora, sistemelor de producţie şi instalaţiilor, planifică programele de producţie şi  procedurile  de  muncă  pentru  a  se  asigura  că  proiectele  de  inginerie  sunt întreprinse în condiţii de siguranţă, în mod eficient şi cu un cost rentabil.",2142,Ingineri constructori,"Inginerii constructori conduc cercetări, consiliază, proiectează şi coordonează direct activitatea  de construcţii,  gestionează  funcţionarea  şi  întreţinerea  structurilor  de inginerie civilă sau studiază şi oferă consultanţă cu privire la aspectele tehnologice ale anumitor materiale.",214224,inginer de cercetare în ingineria sanitară şi protecţia mediului
